coarse_chr	coarse_bid	coarse_start	coarse_end	fine_bid	fine_start	fine_end	child_index	n_children_for_coarse	child_offset_bp
chr9	328	44000000	48000000	1317	47000000	48000000	3	4	3000000
chr9	329	48000000	52000000	1318	48000000	49000000	0	4	0
chr9	329	48000000	52000000	1319	49000000	50000000	1	4	1000000
chr9	329	48000000	52000000	1320	50000000	51000000	2	4	2000000
chr9	329	48000000	52000000	1321	51000000	52000000	3	4	3000000
chr9	330	52000000	56000000	1322	52000000	53000000	0	4	0
chr9	330	52000000	56000000	1323	53000000	54000000	1	4	1000000
chr9	330	52000000	56000000	1324	54000000	55000000	2	4	2000000
chr9	330	52000000	56000000	1325	55000000	56000000	3	4	3000000
chr9	331	56000000	60000000	1326	56000000	57000000	0	4	0
chr9	331	56000000	60000000	1327	57000000	58000000	1	4	1000000
chr9	331	56000000	60000000	1328	58000000	59000000	2	4	2000000
chr9	331	56000000	60000000	1329	59000000	60000000	3	4	3000000
chr9	332	60000000	64000000	1330	60000000	61000000	0	4	0
chr9	332	60000000	64000000	1331	61000000	62000000	1	4	1000000
chr9	332	60000000	64000000	1332	62000000	63000000	2	4	2000000
chr9	332	60000000	64000000	1333	63000000	64000000	3	4	3000000
chr9	333	64000000	68000000	1334	64000000	65000000	0	4	0
chr9	333	64000000	68000000	1335	65000000	66000000	1	4	1000000
chr9	333	64000000	68000000	1336	66000000	67000000	2	4	2000000
chr9	333	64000000	68000000	1337	67000000	68000000	3	4	3000000
chr9	334	68000000	72000000	1338	68000000	69000000	0	4	0
chr9	334	68000000	72000000	1339	69000000	70000000	1	4	1000000
chr9	334	68000000	72000000	1340	70000000	71000000	2	4	2000000
chr9	334	68000000	72000000	1341	71000000	72000000	3	4	3000000
chr9	335	72000000	76000000	1342	72000000	73000000	0	4	0
chr9	335	72000000	76000000	1343	73000000	74000000	1	4	1000000
chr9	335	72000000	76000000	1344	74000000	75000000	2	4	2000000
chr9	335	72000000	76000000	1345	75000000	76000000	3	4	3000000
chr9	336	76000000	80000000	1346	76000000	77000000	0	4	0
chr9	336	76000000	80000000	1347	77000000	78000000	1	4	1000000
chr9	336	76000000	80000000	1348	78000000	79000000	2	4	2000000
chr9	336	76000000	80000000	1349	79000000	80000000	3	4	3000000
chr9	337	80000000	84000000	1350	80000000	81000000	0	4	0
chr9	337	80000000	84000000	1351	81000000	82000000	1	4	1000000
chr9	337	80000000	84000000	1352	82000000	83000000	2	4	2000000
chr9	337	80000000	84000000	1353	83000000	84000000	3	4	3000000
chr9	338	84000000	88000000	1354	84000000	85000000	0	4	0
chr9	338	84000000	88000000	1355	85000000	86000000	1	4	1000000
chr9	338	84000000	88000000	1356	86000000	87000000	2	4	2000000
chr9	338	84000000	88000000	1357	87000000	88000000	3	4	3000000
chr9	339	88000000	92000000	1358	88000000	89000000	0	4	0
chr9	339	88000000	92000000	1359	89000000	90000000	1	4	1000000
chr9	339	88000000	92000000	1360	90000000	91000000	2	4	2000000
chr9	339	88000000	92000000	1361	91000000	92000000	3	4	3000000
chr9	340	92000000	96000000	1362	92000000	93000000	0	4	0
chr9	340	92000000	96000000	1363	93000000	94000000	1	4	1000000
chr9	340	92000000	96000000	1364	94000000	95000000	2	4	2000000
chr9	340	92000000	96000000	1365	95000000	96000000	3	4	3000000
chr9	341	96000000	100000000	1366	96000000	97000000	0	4	0
chr9	341	96000000	100000000	1367	97000000	98000000	1	4	1000000
chr9	341	96000000	100000000	1368	98000000	99000000	2	4	2000000
chr9	341	96000000	100000000	1369	99000000	100000000	3	4	3000000
chr9	342	100000000	104000000	1370	100000000	101000000	0	4	0
chr9	342	100000000	104000000	1371	101000000	102000000	1	4	1000000
chr9	342	100000000	104000000	1372	102000000	103000000	2	4	2000000
chr9	342	100000000	104000000	1373	103000000	104000000	3	4	3000000
chr9	343	104000000	108000000	1374	104000000	105000000	0	4	0
chr9	343	104000000	108000000	1375	105000000	106000000	1	4	1000000
chr9	343	104000000	108000000	1376	106000000	107000000	2	4	2000000
chr9	343	104000000	108000000	1377	107000000	108000000	3	4	3000000
chr9	344	108000000	112000000	1378	108000000	109000000	0	4	0
chr9	344	108000000	112000000	1379	109000000	110000000	1	4	1000000
chr9	344	108000000	112000000	1380	110000000	111000000	2	4	2000000
chr9	344	108000000	112000000	1381	111000000	112000000	3	4	3000000
chr9	345	112000000	116000000	1382	112000000	113000000	0	4	0
chr9	345	112000000	116000000	1383	113000000	114000000	1	4	1000000
chr9	345	112000000	116000000	1384	114000000	115000000	2	4	2000000
chr9	345	112000000	116000000	1385	115000000	116000000	3	4	3000000
chr9	346	116000000	120000000	1386	116000000	117000000	0	4	0
chr9	346	116000000	120000000	1387	117000000	118000000	1	4	1000000
chr9	346	116000000	120000000	1388	118000000	119000000	2	4	2000000
chr9	346	116000000	120000000	1389	119000000	120000000	3	4	3000000
chr9	347	120000000	124595110	1390	120000000	121000000	0	5	0
chr9	347	120000000	124595110	1391	121000000	122000000	1	5	1000000
chr9	347	120000000	124595110	1392	122000000	123000000	2	5	2000000
chr9	347	120000000	124595110	1393	123000000	124000000	3	5	3000000
chr9	347	120000000	124595110	1394	124000000	124595110	4	5	4000000
chr10	348	0	4000000	1395	0	1000000	0	4	0
chr10	348	0	4000000	1396	1000000	2000000	1	4	1000000
chr10	348	0	4000000	1397	2000000	3000000	2	4	2000000
chr10	348	0	4000000	1398	3000000	4000000	3	4	3000000
chr10	349	4000000	8000000	1399	4000000	5000000	0	4	0
chr10	349	4000000	8000000	1400	5000000	6000000	1	4	1000000
chr10	349	4000000	8000000	1401	6000000	7000000	2	4	2000000
chr10	349	4000000	8000000	1402	7000000	8000000	3	4	3000000
chr10	350	8000000	12000000	1403	8000000	9000000	0	4	0
chr10	350	8000000	12000000	1404	9000000	10000000	1	4	1000000
chr10	350	8000000	12000000	1405	10000000	11000000	2	4	2000000
chr10	350	8000000	12000000	1406	11000000	12000000	3	4	3000000
chr10	351	12000000	16000000	1407	12000000	13000000	0	4	0
chr10	351	12000000	16000000	1408	13000000	14000000	1	4	1000000
chr10	351	12000000	16000000	1409	14000000	15000000	2	4	2000000
chr10	351	12000000	16000000	1410	15000000	16000000	3	4	3000000
chr10	352	16000000	20000000	1411	16000000	17000000	0	4	0
chr10	352	16000000	20000000	1412	17000000	18000000	1	4	1000000
chr10	352	16000000	20000000	1413	18000000	19000000	2	4	2000000
chr10	352	16000000	20000000	1414	19000000	20000000	3	4	3000000
chr10	353	20000000	24000000	1415	20000000	21000000	0	4	0
chr10	353	20000000	24000000	1416	21000000	22000000	1	4	1000000
chr10	353	20000000	24000000	1417	22000000	23000000	2	4	2000000
chr10	353	20000000	24000000	1418	23000000	24000000	3	4	3000000
chr10	354	24000000	28000000	1419	24000000	25000000	0	4	0
chr10	354	24000000	28000000	1420	25000000	26000000	1	4	1000000
chr10	354	24000000	28000000	1421	26000000	27000000	2	4	2000000
chr10	354	24000000	28000000	1422	27000000	28000000	3	4	3000000
chr10	355	28000000	32000000	1423	28000000	29000000	0	4	0
chr10	355	28000000	32000000	1424	29000000	30000000	1	4	1000000
chr10	355	28000000	32000000	1425	30000000	31000000	2	4	2000000
chr10	355	28000000	32000000	1426	31000000	32000000	3	4	3000000
chr10	356	32000000	36000000	1427	32000000	33000000	0	4	0
chr10	356	32000000	36000000	1428	33000000	34000000	1	4	1000000
chr10	356	32000000	36000000	1429	34000000	35000000	2	4	2000000
chr10	356	32000000	36000000	1430	35000000	36000000	3	4	3000000
chr10	357	36000000	40000000	1431	36000000	37000000	0	4	0
chr10	357	36000000	40000000	1432	37000000	38000000	1	4	1000000
chr10	357	36000000	40000000	1433	38000000	39000000	2	4	2000000
chr10	357	36000000	40000000	1434	39000000	40000000	3	4	3000000
chr10	358	40000000	44000000	1435	40000000	41000000	0	4	0
chr10	358	40000000	44000000	1436	41000000	42000000	1	4	1000000
chr10	358	40000000	44000000	1437	42000000	43000000	2	4	2000000
chr10	358	40000000	44000000	1438	43000000	44000000	3	4	3000000
chr10	359	44000000	48000000	1439	44000000	45000000	0	4	0
chr10	359	44000000	48000000	1440	45000000	46000000	1	4	1000000
chr10	359	44000000	48000000	1441	46000000	47000000	2	4	2000000
chr10	359	44000000	48000000	1442	47000000	48000000	3	4	3000000
chr10	360	48000000	52000000	1443	48000000	49000000	0	4	0
chr10	360	48000000	52000000	1444	49000000	50000000	1	4	1000000
chr10	360	48000000	52000000	1445	50000000	51000000	2	4	2000000
chr10	360	48000000	52000000	1446	51000000	52000000	3	4	3000000
chr10	361	52000000	56000000	1447	52000000	53000000	0	4	0
chr10	361	52000000	56000000	1448	53000000	54000000	1	4	1000000
chr10	361	52000000	56000000	1449	54000000	55000000	2	4	2000000
chr10	361	52000000	56000000	1450	55000000	56000000	3	4	3000000
chr10	362	56000000	60000000	1451	56000000	57000000	0	4	0
chr10	362	56000000	60000000	1452	57000000	58000000	1	4	1000000
chr10	362	56000000	60000000	1453	58000000	59000000	2	4	2000000
chr10	362	56000000	60000000	1454	59000000	60000000	3	4	3000000
chr10	363	60000000	64000000	1455	60000000	61000000	0	4	0
chr10	363	60000000	64000000	1456	61000000	62000000	1	4	1000000
chr10	363	60000000	64000000	1457	62000000	63000000	2	4	2000000
chr10	363	60000000	64000000	1458	63000000	64000000	3	4	3000000
chr10	364	64000000	68000000	1459	64000000	65000000	0	4	0
chr10	364	64000000	68000000	1460	65000000	66000000	1	4	1000000
chr10	364	64000000	68000000	1461	66000000	67000000	2	4	2000000
chr10	364	64000000	68000000	1462	67000000	68000000	3	4	3000000
chr10	365	68000000	72000000	1463	68000000	69000000	0	4	0
chr10	365	68000000	72000000	1464	69000000	70000000	1	4	1000000
chr10	365	68000000	72000000	1465	70000000	71000000	2	4	2000000
chr10	365	68000000	72000000	1466	71000000	72000000	3	4	3000000
chr10	366	72000000	76000000	1467	72000000	73000000	0	4	0
chr10	366	72000000	76000000	1468	73000000	74000000	1	4	1000000
chr10	366	72000000	76000000	1469	74000000	75000000	2	4	2000000
chr10	366	72000000	76000000	1470	75000000	76000000	3	4	3000000
chr10	367	76000000	80000000	1471	76000000	77000000	0	4	0
chr10	367	76000000	80000000	1472	77000000	78000000	1	4	1000000
chr10	367	76000000	80000000	1473	78000000	79000000	2	4	2000000
chr10	367	76000000	80000000	1474	79000000	80000000	3	4	3000000
chr10	368	80000000	84000000	1475	80000000	81000000	0	4	0
chr10	368	80000000	84000000	1476	81000000	82000000	1	4	1000000
chr10	368	80000000	84000000	1477	82000000	83000000	2	4	2000000
chr10	368	80000000	84000000	1478	83000000	84000000	3	4	3000000
chr10	369	84000000	88000000	1479	84000000	85000000	0	4	0
chr10	369	84000000	88000000	1480	85000000	86000000	1	4	1000000
chr10	369	84000000	88000000	1481	86000000	87000000	2	4	2000000
chr10	369	84000000	88000000	1482	87000000	88000000	3	4	3000000
chr10	370	88000000	92000000	1483	88000000	89000000	0	4	0
chr10	370	88000000	92000000	1484	89000000	90000000	1	4	1000000
chr10	370	88000000	92000000	1485	90000000	91000000	2	4	2000000
chr10	370	88000000	92000000	1486	91000000	92000000	3	4	3000000
chr10	371	92000000	96000000	1487	92000000	93000000	0	4	0
chr10	371	92000000	96000000	1488	93000000	94000000	1	4	1000000
chr10	371	92000000	96000000	1489	94000000	95000000	2	4	2000000
chr10	371	92000000	96000000	1490	95000000	96000000	3	4	3000000
chr10	372	96000000	100000000	1491	96000000	97000000	0	4	0
chr10	372	96000000	100000000	1492	97000000	98000000	1	4	1000000
chr10	372	96000000	100000000	1493	98000000	99000000	2	4	2000000
chr10	372	96000000	100000000	1494	99000000	100000000	3	4	3000000
chr10	373	100000000	104000000	1495	100000000	101000000	0	4	0
chr10	373	100000000	104000000	1496	101000000	102000000	1	4	1000000
chr10	373	100000000	104000000	1497	102000000	103000000	2	4	2000000
chr10	373	100000000	104000000	1498	103000000	104000000	3	4	3000000
chr10	374	104000000	108000000	1499	104000000	105000000	0	4	0
chr10	374	104000000	108000000	1500	105000000	106000000	1	4	1000000
chr10	374	104000000	108000000	1501	106000000	107000000	2	4	2000000
chr10	374	104000000	108000000	1502	107000000	108000000	3	4	3000000
chr10	375	108000000	112000000	1503	108000000	109000000	0	4	0
chr10	375	108000000	112000000	1504	109000000	110000000	1	4	1000000
chr10	375	108000000	112000000	1505	110000000	111000000	2	4	2000000
chr10	375	108000000	112000000	1506	111000000	112000000	3	4	3000000
chr10	376	112000000	116000000	1507	112000000	113000000	0	4	0
chr10	376	112000000	116000000	1508	113000000	114000000	1	4	1000000
chr10	376	112000000	116000000	1509	114000000	115000000	2	4	2000000
chr10	376	112000000	116000000	1510	115000000	116000000	3	4	3000000
chr10	377	116000000	120000000	1511	116000000	117000000	0	4	0
chr10	377	116000000	120000000	1512	117000000	118000000	1	4	1000000
chr10	377	116000000	120000000	1513	118000000	119000000	2	4	2000000
chr10	377	116000000	120000000	1514	119000000	120000000	3	4	3000000
chr10	378	120000000	124000000	1515	120000000	121000000	0	4	0
chr10	378	120000000	124000000	1516	121000000	122000000	1	4	1000000
chr10	378	120000000	124000000	1517	122000000	123000000	2	4	2000000
chr10	378	120000000	124000000	1518	123000000	124000000	3	4	3000000
chr10	379	124000000	128000000	1519	124000000	125000000	0	4	0
chr10	379	124000000	128000000	1520	125000000	126000000	1	4	1000000
chr10	379	124000000	128000000	1521	126000000	127000000	2	4	2000000
chr10	379	124000000	128000000	1522	127000000	128000000	3	4	3000000
chr10	380	128000000	130694993	1523	128000000	129000000	0	3	0
chr10	380	128000000	130694993	1524	129000000	130000000	1	3	1000000
chr10	380	128000000	130694993	1525	130000000	130694993	2	3	2000000
chr11	381	0	4000000	1526	0	1000000	0	4	0
chr11	381	0	4000000	1527	1000000	2000000	1	4	1000000
chr11	381	0	4000000	1528	2000000	3000000	2	4	2000000
chr11	381	0	4000000	1529	3000000	4000000	3	4	3000000
chr11	382	4000000	8000000	1530	4000000	5000000	0	4	0
chr11	382	4000000	8000000	1531	5000000	6000000	1	4	1000000
chr11	382	4000000	8000000	1532	6000000	7000000	2	4	2000000
chr11	382	4000000	8000000	1533	7000000	8000000	3	4	3000000
chr11	383	8000000	12000000	1534	8000000	9000000	0	4	0
chr11	383	8000000	12000000	1535	9000000	10000000	1	4	1000000
chr11	383	8000000	12000000	1536	10000000	11000000	2	4	2000000
chr11	383	8000000	12000000	1537	11000000	12000000	3	4	3000000
chr11	384	12000000	16000000	1538	12000000	13000000	0	4	0
chr11	384	12000000	16000000	1539	13000000	14000000	1	4	1000000
chr11	384	12000000	16000000	1540	14000000	15000000	2	4	2000000
chr11	384	12000000	16000000	1541	15000000	16000000	3	4	3000000
chr11	385	16000000	20000000	1542	16000000	17000000	0	4	0
chr11	385	16000000	20000000	1543	17000000	18000000	1	4	1000000
chr11	385	16000000	20000000	1544	18000000	19000000	2	4	2000000
chr11	385	16000000	20000000	1545	19000000	20000000	3	4	3000000
chr11	386	20000000	24000000	1546	20000000	21000000	0	4	0
chr11	386	20000000	24000000	1547	21000000	22000000	1	4	1000000
chr11	386	20000000	24000000	1548	22000000	23000000	2	4	2000000
chr11	386	20000000	24000000	1549	23000000	24000000	3	4	3000000
chr11	387	24000000	28000000	1550	24000000	25000000	0	4	0
chr11	387	24000000	28000000	1551	25000000	26000000	1	4	1000000
chr11	387	24000000	28000000	1552	26000000	27000000	2	4	2000000
chr11	387	24000000	28000000	1553	27000000	28000000	3	4	3000000
chr11	388	28000000	32000000	1554	28000000	29000000	0	4	0
chr11	388	28000000	32000000	1555	29000000	30000000	1	4	1000000
chr11	388	28000000	32000000	1556	30000000	31000000	2	4	2000000
chr11	388	28000000	32000000	1557	31000000	32000000	3	4	3000000
chr11	389	32000000	36000000	1558	32000000	33000000	0	4	0
chr11	389	32000000	36000000	1559	33000000	34000000	1	4	1000000
chr11	389	32000000	36000000	1560	34000000	35000000	2	4	2000000
chr11	389	32000000	36000000	1561	35000000	36000000	3	4	3000000
chr11	390	36000000	40000000	1562	36000000	37000000	0	4	0
chr11	390	36000000	40000000	1563	37000000	38000000	1	4	1000000
chr11	390	36000000	40000000	1564	38000000	39000000	2	4	2000000
chr11	390	36000000	40000000	1565	39000000	40000000	3	4	3000000
chr11	391	40000000	44000000	1566	40000000	41000000	0	4	0
chr11	391	40000000	44000000	1567	41000000	42000000	1	4	1000000
chr11	391	40000000	44000000	1568	42000000	43000000	2	4	2000000
chr11	391	40000000	44000000	1569	43000000	44000000	3	4	3000000
chr11	392	44000000	48000000	1570	44000000	45000000	0	4	0
chr11	392	44000000	48000000	1571	45000000	46000000	1	4	1000000
chr11	392	44000000	48000000	1572	46000000	47000000	2	4	2000000
chr11	392	44000000	48000000	1573	47000000	48000000	3	4	3000000
chr11	393	48000000	52000000	1574	48000000	49000000	0	4	0
chr11	393	48000000	52000000	1575	49000000	50000000	1	4	1000000
chr11	393	48000000	52000000	1576	50000000	51000000	2	4	2000000
chr11	393	48000000	52000000	1577	51000000	52000000	3	4	3000000
chr11	394	52000000	56000000	1578	52000000	53000000	0	4	0
chr11	394	52000000	56000000	1579	53000000	54000000	1	4	1000000
chr11	394	52000000	56000000	1580	54000000	55000000	2	4	2000000
chr11	394	52000000	56000000	1581	55000000	56000000	3	4	3000000
chr11	395	56000000	60000000	1582	56000000	57000000	0	4	0
chr11	395	56000000	60000000	1583	57000000	58000000	1	4	1000000
chr11	395	56000000	60000000	1584	58000000	59000000	2	4	2000000
chr11	395	56000000	60000000	1585	59000000	60000000	3	4	3000000
chr11	396	60000000	64000000	1586	60000000	61000000	0	4	0
chr11	396	60000000	64000000	1587	61000000	62000000	1	4	1000000
chr11	396	60000000	64000000	1588	62000000	63000000	2	4	2000000
chr11	396	60000000	64000000	1589	63000000	64000000	3	4	3000000
chr11	397	64000000	68000000	1590	64000000	65000000	0	4	0
chr11	397	64000000	68000000	1591	65000000	66000000	1	4	1000000
chr11	397	64000000	68000000	1592	66000000	67000000	2	4	2000000
chr11	397	64000000	68000000	1593	67000000	68000000	3	4	3000000
chr11	398	68000000	72000000	1594	68000000	69000000	0	4	0
chr11	398	68000000	72000000	1595	69000000	70000000	1	4	1000000
chr11	398	68000000	72000000	1596	70000000	71000000	2	4	2000000
chr11	398	68000000	72000000	1597	71000000	72000000	3	4	3000000
chr11	399	72000000	76000000	1598	72000000	73000000	0	4	0
chr11	399	72000000	76000000	1599	73000000	74000000	1	4	1000000
chr11	399	72000000	76000000	1600	74000000	75000000	2	4	2000000
chr11	399	72000000	76000000	1601	75000000	76000000	3	4	3000000
chr11	400	76000000	80000000	1602	76000000	77000000	0	4	0
chr11	400	76000000	80000000	1603	77000000	78000000	1	4	1000000
chr11	400	76000000	80000000	1604	78000000	79000000	2	4	2000000
chr11	400	76000000	80000000	1605	79000000	80000000	3	4	3000000
chr11	401	80000000	84000000	1606	80000000	81000000	0	4	0
chr11	401	80000000	84000000	1607	81000000	82000000	1	4	1000000
chr11	401	80000000	84000000	1608	82000000	83000000	2	4	2000000
chr11	401	80000000	84000000	1609	83000000	84000000	3	4	3000000
chr11	402	84000000	88000000	1610	84000000	85000000	0	4	0
chr11	402	84000000	88000000	1611	85000000	86000000	1	4	1000000
chr11	402	84000000	88000000	1612	86000000	87000000	2	4	2000000
chr11	402	84000000	88000000	1613	87000000	88000000	3	4	3000000
chr11	403	88000000	92000000	1614	88000000	89000000	0	4	0
chr11	403	88000000	92000000	1615	89000000	90000000	1	4	1000000
chr11	403	88000000	92000000	1616	90000000	91000000	2	4	2000000
chr11	403	88000000	92000000	1617	91000000	92000000	3	4	3000000
chr11	404	92000000	96000000	1618	92000000	93000000	0	4	0
chr11	404	92000000	96000000	1619	93000000	94000000	1	4	1000000
chr11	404	92000000	96000000	1620	94000000	95000000	2	4	2000000
chr11	404	92000000	96000000	1621	95000000	96000000	3	4	3000000
chr11	405	96000000	100000000	1622	96000000	97000000	0	4	0
chr11	405	96000000	100000000	1623	97000000	98000000	1	4	1000000
chr11	405	96000000	100000000	1624	98000000	99000000	2	4	2000000
chr11	405	96000000	100000000	1625	99000000	100000000	3	4	3000000
chr11	406	100000000	104000000	1626	100000000	101000000	0	4	0
chr11	406	100000000	104000000	1627	101000000	102000000	1	4	1000000
chr11	406	100000000	104000000	1628	102000000	103000000	2	4	2000000
chr11	406	100000000	104000000	1629	103000000	104000000	3	4	3000000
chr11	407	104000000	108000000	1630	104000000	105000000	0	4	0
chr11	407	104000000	108000000	1631	105000000	106000000	1	4	1000000
chr11	407	104000000	108000000	1632	106000000	107000000	2	4	2000000
chr11	407	104000000	108000000	1633	107000000	108000000	3	4	3000000
chr11	408	108000000	112000000	1634	108000000	109000000	0	4	0
chr11	408	108000000	112000000	1635	109000000	110000000	1	4	1000000
chr11	408	108000000	112000000	1636	110000000	111000000	2	4	2000000
chr11	408	108000000	112000000	1637	111000000	112000000	3	4	3000000
chr11	409	112000000	116000000	1638	112000000	113000000	0	4	0
chr11	409	112000000	116000000	1639	113000000	114000000	1	4	1000000
chr11	409	112000000	116000000	1640	114000000	115000000	2	4	2000000
chr11	409	112000000	116000000	1641	115000000	116000000	3	4	3000000
chr11	410	116000000	120000000	1642	116000000	117000000	0	4	0
chr11	410	116000000	120000000	1643	117000000	118000000	1	4	1000000
chr11	410	116000000	120000000	1644	118000000	119000000	2	4	2000000
chr11	410	116000000	120000000	1645	119000000	120000000	3	4	3000000
chr11	411	120000000	122082543	1646	120000000	121000000	0	2	0
chr11	411	120000000	122082543	1647	121000000	122082543	1	2	1000000
chr12	412	0	4000000	1648	0	1000000	0	4	0
chr12	412	0	4000000	1649	1000000	2000000	1	4	1000000
chr12	412	0	4000000	1650	2000000	3000000	2	4	2000000
chr12	412	0	4000000	1651	3000000	4000000	3	4	3000000
chr12	413	4000000	8000000	1652	4000000	5000000	0	4	0
chr12	413	4000000	8000000	1653	5000000	6000000	1	4	1000000
chr12	413	4000000	8000000	1654	6000000	7000000	2	4	2000000
chr12	413	4000000	8000000	1655	7000000	8000000	3	4	3000000
chr12	414	8000000	12000000	1656	8000000	9000000	0	4	0
chr12	414	8000000	12000000	1657	9000000	10000000	1	4	1000000
chr12	414	8000000	12000000	1658	10000000	11000000	2	4	2000000
chr12	414	8000000	12000000	1659	11000000	12000000	3	4	3000000
chr12	415	12000000	16000000	1660	12000000	13000000	0	4	0
chr12	415	12000000	16000000	1661	13000000	14000000	1	4	1000000
chr12	415	12000000	16000000	1662	14000000	15000000	2	4	2000000
chr12	415	12000000	16000000	1663	15000000	16000000	3	4	3000000
chr12	416	16000000	20000000	1664	16000000	17000000	0	4	0
chr12	416	16000000	20000000	1665	17000000	18000000	1	4	1000000
chr12	416	16000000	20000000	1666	18000000	19000000	2	4	2000000
chr12	416	16000000	20000000	1667	19000000	20000000	3	4	3000000
chr12	417	20000000	24000000	1668	20000000	21000000	0	4	0
chr12	417	20000000	24000000	1669	21000000	22000000	1	4	1000000
chr12	417	20000000	24000000	1670	22000000	23000000	2	4	2000000
chr12	417	20000000	24000000	1671	23000000	24000000	3	4	3000000
chr12	418	24000000	28000000	1672	24000000	25000000	0	4	0
chr12	418	24000000	28000000	1673	25000000	26000000	1	4	1000000
chr12	418	24000000	28000000	1674	26000000	27000000	2	4	2000000
chr12	418	24000000	28000000	1675	27000000	28000000	3	4	3000000
chr12	419	28000000	32000000	1676	28000000	29000000	0	4	0
chr12	419	28000000	32000000	1677	29000000	30000000	1	4	1000000
chr12	419	28000000	32000000	1678	30000000	31000000	2	4	2000000
chr12	419	28000000	32000000	1679	31000000	32000000	3	4	3000000
chr12	420	32000000	36000000	1680	32000000	33000000	0	4	0
chr12	420	32000000	36000000	1681	33000000	34000000	1	4	1000000
chr12	420	32000000	36000000	1682	34000000	35000000	2	4	2000000
chr12	420	32000000	36000000	1683	35000000	36000000	3	4	3000000
chr12	421	36000000	40000000	1684	36000000	37000000	0	4	0
chr12	421	36000000	40000000	1685	37000000	38000000	1	4	1000000
chr12	421	36000000	40000000	1686	38000000	39000000	2	4	2000000
chr12	421	36000000	40000000	1687	39000000	40000000	3	4	3000000
chr12	422	40000000	44000000	1688	40000000	41000000	0	4	0
chr12	422	40000000	44000000	1689	41000000	42000000	1	4	1000000
chr12	422	40000000	44000000	1690	42000000	43000000	2	4	2000000
chr12	422	40000000	44000000	1691	43000000	44000000	3	4	3000000
chr12	423	44000000	48000000	1692	44000000	45000000	0	4	0
chr12	423	44000000	48000000	1693	45000000	46000000	1	4	1000000
chr12	423	44000000	48000000	1694	46000000	47000000	2	4	2000000
chr12	423	44000000	48000000	1695	47000000	48000000	3	4	3000000
chr12	424	48000000	52000000	1696	48000000	49000000	0	4	0
chr12	424	48000000	52000000	1697	49000000	50000000	1	4	1000000
chr12	424	48000000	52000000	1698	50000000	51000000	2	4	2000000
chr12	424	48000000	52000000	1699	51000000	52000000	3	4	3000000
chr12	425	52000000	56000000	1700	52000000	53000000	0	4	0
chr12	425	52000000	56000000	1701	53000000	54000000	1	4	1000000
chr12	425	52000000	56000000	1702	54000000	55000000	2	4	2000000
chr12	425	52000000	56000000	1703	55000000	56000000	3	4	3000000
chr12	426	56000000	60000000	1704	56000000	57000000	0	4	0
chr12	426	56000000	60000000	1705	57000000	58000000	1	4	1000000
chr12	426	56000000	60000000	1706	58000000	59000000	2	4	2000000
chr12	426	56000000	60000000	1707	59000000	60000000	3	4	3000000
chr12	427	60000000	64000000	1708	60000000	61000000	0	4	0
chr12	427	60000000	64000000	1709	61000000	62000000	1	4	1000000
chr12	427	60000000	64000000	1710	62000000	63000000	2	4	2000000
chr12	427	60000000	64000000	1711	63000000	64000000	3	4	3000000
chr12	428	64000000	68000000	1712	64000000	65000000	0	4	0
chr12	428	64000000	68000000	1713	65000000	66000000	1	4	1000000
chr12	428	64000000	68000000	1714	66000000	67000000	2	4	2000000
chr12	428	64000000	68000000	1715	67000000	68000000	3	4	3000000
chr12	429	68000000	72000000	1716	68000000	69000000	0	4	0
chr12	429	68000000	72000000	1717	69000000	70000000	1	4	1000000
chr12	429	68000000	72000000	1718	70000000	71000000	2	4	2000000
chr12	429	68000000	72000000	1719	71000000	72000000	3	4	3000000
chr12	430	72000000	76000000	1720	72000000	73000000	0	4	0
chr12	430	72000000	76000000	1721	73000000	74000000	1	4	1000000
chr12	430	72000000	76000000	1722	74000000	75000000	2	4	2000000
chr12	430	72000000	76000000	1723	75000000	76000000	3	4	3000000
chr12	431	76000000	80000000	1724	76000000	77000000	0	4	0
chr12	431	76000000	80000000	1725	77000000	78000000	1	4	1000000
chr12	431	76000000	80000000	1726	78000000	79000000	2	4	2000000
chr12	431	76000000	80000000	1727	79000000	80000000	3	4	3000000
chr12	432	80000000	84000000	1728	80000000	81000000	0	4	0
chr12	432	80000000	84000000	1729	81000000	82000000	1	4	1000000
chr12	432	80000000	84000000	1730	82000000	83000000	2	4	2000000
chr12	432	80000000	84000000	1731	83000000	84000000	3	4	3000000
chr12	433	84000000	88000000	1732	84000000	85000000	0	4	0
chr12	433	84000000	88000000	1733	85000000	86000000	1	4	1000000
chr12	433	84000000	88000000	1734	86000000	87000000	2	4	2000000
chr12	433	84000000	88000000	1735	87000000	88000000	3	4	3000000
chr12	434	88000000	92000000	1736	88000000	89000000	0	4	0
chr12	434	88000000	92000000	1737	89000000	90000000	1	4	1000000
chr12	434	88000000	92000000	1738	90000000	91000000	2	4	2000000
chr12	434	88000000	92000000	1739	91000000	92000000	3	4	3000000
chr12	435	92000000	96000000	1740	92000000	93000000	0	4	0
chr12	435	92000000	96000000	1741	93000000	94000000	1	4	1000000
chr12	435	92000000	96000000	1742	94000000	95000000	2	4	2000000
chr12	435	92000000	96000000	1743	95000000	96000000	3	4	3000000
chr12	436	96000000	100000000	1744	96000000	97000000	0	4	0
chr12	436	96000000	100000000	1745	97000000	98000000	1	4	1000000
