chr	bid	start	end	bead_size_bp	n_child_1mb
chr14	1950	62000000	63000000	1000000	-1
chr14	1951	63000000	64000000	1000000	-1
chr14	1952	64000000	65000000	1000000	-1
chr14	1953	65000000	66000000	1000000	-1
chr14	1954	66000000	67000000	1000000	-1
chr14	1955	67000000	68000000	1000000	-1
chr14	1956	68000000	69000000	1000000	-1
chr14	1957	69000000	70000000	1000000	-1
chr14	1958	70000000	71000000	1000000	-1
chr14	1959	71000000	72000000	1000000	-1
chr14	1960	72000000	73000000	1000000	-1
chr14	1961	73000000	74000000	1000000	-1
chr14	1962	74000000	75000000	1000000	-1
chr14	1963	75000000	76000000	1000000	-1
chr14	1964	76000000	77000000	1000000	-1
chr14	1965	77000000	78000000	1000000	-1
chr14	1966	78000000	79000000	1000000	-1
chr14	1967	79000000	80000000	1000000	-1
chr14	1968	80000000	81000000	1000000	-1
chr14	1969	81000000	82000000	1000000	-1
chr14	1970	82000000	83000000	1000000	-1
chr14	1971	83000000	84000000	1000000	-1
chr14	1972	84000000	85000000	1000000	-1
chr14	1973	85000000	86000000	1000000	-1
chr14	1974	86000000	87000000	1000000	-1
chr14	1975	87000000	88000000	1000000	-1
chr14	1976	88000000	89000000	1000000	-1
chr14	1977	89000000	90000000	1000000	-1
chr14	1978	90000000	91000000	1000000	-1
chr14	1979	91000000	92000000	1000000	-1
chr14	1980	92000000	93000000	1000000	-1
chr14	1981	93000000	94000000	1000000	-1
chr14	1982	94000000	95000000	1000000	-1
chr14	1983	95000000	96000000	1000000	-1
chr14	1984	96000000	97000000	1000000	-1
chr14	1985	97000000	98000000	1000000	-1
chr14	1986	98000000	99000000	1000000	-1
chr14	1987	99000000	100000000	1000000	-1
chr14	1988	100000000	101000000	1000000	-1
chr14	1989	101000000	102000000	1000000	-1
chr14	1990	102000000	103000000	1000000	-1
chr14	1991	103000000	104000000	1000000	-1
chr14	1992	104000000	105000000	1000000	-1
chr14	1993	105000000	106000000	1000000	-1
chr14	1994	106000000	107000000	1000000	-1
chr14	1995	107000000	108000000	1000000	-1
chr14	1996	108000000	109000000	1000000	-1
chr14	1997	109000000	110000000	1000000	-1
chr14	1998	110000000	111000000	1000000	-1
chr14	1999	111000000	112000000	1000000	-1
chr14	2000	112000000	113000000	1000000	-1
chr14	2001	113000000	114000000	1000000	-1
chr14	2002	114000000	115000000	1000000	-1
chr14	2003	115000000	116000000	1000000	-1
chr14	2004	116000000	117000000	1000000	-1
chr14	2005	117000000	118000000	1000000	-1
chr14	2006	118000000	119000000	1000000	-1
chr14	2007	119000000	120000000	1000000	-1
chr14	2008	120000000	121000000	1000000	-1
chr14	2009	121000000	122000000	1000000	-1
chr14	2010	122000000	123000000	1000000	-1
chr14	2011	123000000	124000000	1000000	-1
chr14	2012	124000000	124902244	902244	-1
chr15	2013	0	1000000	1000000	-1
chr15	2014	1000000	2000000	1000000	-1
chr15	2015	2000000	3000000	1000000	-1
chr15	2016	3000000	4000000	1000000	-1
chr15	2017	4000000	5000000	1000000	-1
chr15	2018	5000000	6000000	1000000	-1
chr15	2019	6000000	7000000	1000000	-1
chr15	2020	7000000	8000000	1000000	-1
chr15	2021	8000000	9000000	1000000	-1
chr15	2022	9000000	10000000	1000000	-1
chr15	2023	10000000	11000000	1000000	-1
chr15	2024	11000000	12000000	1000000	-1
chr15	2025	12000000	13000000	1000000	-1
chr15	2026	13000000	14000000	1000000	-1
chr15	2027	14000000	15000000	1000000	-1
chr15	2028	15000000	16000000	1000000	-1
chr15	2029	16000000	17000000	1000000	-1
chr15	2030	17000000	18000000	1000000	-1
chr15	2031	18000000	19000000	1000000	-1
chr15	2032	19000000	20000000	1000000	-1
chr15	2033	20000000	21000000	1000000	-1
chr15	2034	21000000	22000000	1000000	-1
chr15	2035	22000000	23000000	1000000	-1
chr15	2036	23000000	24000000	1000000	-1
chr15	2037	24000000	25000000	1000000	-1
chr15	2038	25000000	26000000	1000000	-1
chr15	2039	26000000	27000000	1000000	-1
chr15	2040	27000000	28000000	1000000	-1
chr15	2041	28000000	29000000	1000000	-1
chr15	2042	29000000	30000000	1000000	-1
chr15	2043	30000000	31000000	1000000	-1
chr15	2044	31000000	32000000	1000000	-1
chr15	2045	32000000	33000000	1000000	-1
chr15	2046	33000000	34000000	1000000	-1
chr15	2047	34000000	35000000	1000000	-1
chr15	2048	35000000	36000000	1000000	-1
chr15	2049	36000000	37000000	1000000	-1
chr15	2050	37000000	38000000	1000000	-1
chr15	2051	38000000	39000000	1000000	-1
chr15	2052	39000000	40000000	1000000	-1
chr15	2053	40000000	41000000	1000000	-1
chr15	2054	41000000	42000000	1000000	-1
chr15	2055	42000000	43000000	1000000	-1
chr15	2056	43000000	44000000	1000000	-1
chr15	2057	44000000	45000000	1000000	-1
chr15	2058	45000000	46000000	1000000	-1
chr15	2059	46000000	47000000	1000000	-1
chr15	2060	47000000	48000000	1000000	-1
chr15	2061	48000000	49000000	1000000	-1
chr15	2062	49000000	50000000	1000000	-1
chr15	2063	50000000	51000000	1000000	-1
chr15	2064	51000000	52000000	1000000	-1
chr15	2065	52000000	53000000	1000000	-1
chr15	2066	53000000	54000000	1000000	-1
chr15	2067	54000000	55000000	1000000	-1
chr15	2068	55000000	56000000	1000000	-1
chr15	2069	56000000	57000000	1000000	-1
chr15	2070	57000000	58000000	1000000	-1
chr15	2071	58000000	59000000	1000000	-1
chr15	2072	59000000	60000000	1000000	-1
chr15	2073	60000000	61000000	1000000	-1
chr15	2074	61000000	62000000	1000000	-1
chr15	2075	62000000	63000000	1000000	-1
chr15	2076	63000000	64000000	1000000	-1
chr15	2077	64000000	65000000	1000000	-1
chr15	2078	65000000	66000000	1000000	-1
chr15	2079	66000000	67000000	1000000	-1
chr15	2080	67000000	68000000	1000000	-1
chr15	2081	68000000	69000000	1000000	-1
chr15	2082	69000000	70000000	1000000	-1
chr15	2083	70000000	71000000	1000000	-1
chr15	2084	71000000	72000000	1000000	-1
chr15	2085	72000000	73000000	1000000	-1
chr15	2086	73000000	74000000	1000000	-1
chr15	2087	74000000	75000000	1000000	-1
chr15	2088	75000000	76000000	1000000	-1
chr15	2089	76000000	77000000	1000000	-1
chr15	2090	77000000	78000000	1000000	-1
chr15	2091	78000000	79000000	1000000	-1
chr15	2092	79000000	80000000	1000000	-1
chr15	2093	80000000	81000000	1000000	-1
chr15	2094	81000000	82000000	1000000	-1
chr15	2095	82000000	83000000	1000000	-1
chr15	2096	83000000	84000000	1000000	-1
chr15	2097	84000000	85000000	1000000	-1
chr15	2098	85000000	86000000	1000000	-1
chr15	2099	86000000	87000000	1000000	-1
chr15	2100	87000000	88000000	1000000	-1
chr15	2101	88000000	89000000	1000000	-1
chr15	2102	89000000	90000000	1000000	-1
chr15	2103	90000000	91000000	1000000	-1
chr15	2104	91000000	92000000	1000000	-1
chr15	2105	92000000	93000000	1000000	-1
chr15	2106	93000000	94000000	1000000	-1
chr15	2107	94000000	95000000	1000000	-1
chr15	2108	95000000	96000000	1000000	-1
chr15	2109	96000000	97000000	1000000	-1
chr15	2110	97000000	98000000	1000000	-1
chr15	2111	98000000	99000000	1000000	-1
chr15	2112	99000000	100000000	1000000	-1
chr15	2113	100000000	101000000	1000000	-1
chr15	2114	101000000	102000000	1000000	-1
chr15	2115	102000000	103000000	1000000	-1
chr15	2116	103000000	104043685	1043685	-1
chr16	2117	0	1000000	1000000	-1
chr16	2118	1000000	2000000	1000000	-1
chr16	2119	2000000	3000000	1000000	-1
chr16	2120	3000000	4000000	1000000	-1
chr16	2121	4000000	5000000	1000000	-1
chr16	2122	5000000	6000000	1000000	-1
chr16	2123	6000000	7000000	1000000	-1
chr16	2124	7000000	8000000	1000000	-1
chr16	2125	8000000	9000000	1000000	-1
chr16	2126	9000000	10000000	1000000	-1
chr16	2127	10000000	11000000	1000000	-1
chr16	2128	11000000	12000000	1000000	-1
chr16	2129	12000000	13000000	1000000	-1
chr16	2130	13000000	14000000	1000000	-1
chr16	2131	14000000	15000000	1000000	-1
chr16	2132	15000000	16000000	1000000	-1
chr16	2133	16000000	17000000	1000000	-1
chr16	2134	17000000	18000000	1000000	-1
chr16	2135	18000000	19000000	1000000	-1
chr16	2136	19000000	20000000	1000000	-1
chr16	2137	20000000	21000000	1000000	-1
chr16	2138	21000000	22000000	1000000	-1
chr16	2139	22000000	23000000	1000000	-1
chr16	2140	23000000	24000000	1000000	-1
chr16	2141	24000000	25000000	1000000	-1
chr16	2142	25000000	26000000	1000000	-1
chr16	2143	26000000	27000000	1000000	-1
chr16	2144	27000000	28000000	1000000	-1
chr16	2145	28000000	29000000	1000000	-1
chr16	2146	29000000	30000000	1000000	-1
chr16	2147	30000000	31000000	1000000	-1
chr16	2148	31000000	32000000	1000000	-1
chr16	2149	32000000	33000000	1000000	-1
chr16	2150	33000000	34000000	1000000	-1
chr16	2151	34000000	35000000	1000000	-1
chr16	2152	35000000	36000000	1000000	-1
chr16	2153	36000000	37000000	1000000	-1
chr16	2154	37000000	38000000	1000000	-1
chr16	2155	38000000	39000000	1000000	-1
chr16	2156	39000000	40000000	1000000	-1
chr16	2157	40000000	41000000	1000000	-1
chr16	2158	41000000	42000000	1000000	-1
chr16	2159	42000000	43000000	1000000	-1
chr16	2160	43000000	44000000	1000000	-1
chr16	2161	44000000	45000000	1000000	-1
chr16	2162	45000000	46000000	1000000	-1
chr16	2163	46000000	47000000	1000000	-1
chr16	2164	47000000	48000000	1000000	-1
chr16	2165	48000000	49000000	1000000	-1
chr16	2166	49000000	50000000	1000000	-1
chr16	2167	50000000	51000000	1000000	-1
chr16	2168	51000000	52000000	1000000	-1
chr16	2169	52000000	53000000	1000000	-1
chr16	2170	53000000	54000000	1000000	-1
chr16	2171	54000000	55000000	1000000	-1
chr16	2172	55000000	56000000	1000000	-1
chr16	2173	56000000	57000000	1000000	-1
chr16	2174	57000000	58000000	1000000	-1
chr16	2175	58000000	59000000	1000000	-1
chr16	2176	59000000	60000000	1000000	-1
chr16	2177	60000000	61000000	1000000	-1
chr16	2178	61000000	62000000	1000000	-1
chr16	2179	62000000	63000000	1000000	-1
chr16	2180	63000000	64000000	1000000	-1
chr16	2181	64000000	65000000	1000000	-1
chr16	2182	65000000	66000000	1000000	-1
chr16	2183	66000000	67000000	1000000	-1
chr16	2184	67000000	68000000	1000000	-1
chr16	2185	68000000	69000000	1000000	-1
chr16	2186	69000000	70000000	1000000	-1
chr16	2187	70000000	71000000	1000000	-1
chr16	2188	71000000	72000000	1000000	-1
chr16	2189	72000000	73000000	1000000	-1
chr16	2190	73000000	74000000	1000000	-1
chr16	2191	74000000	75000000	1000000	-1
chr16	2192	75000000	76000000	1000000	-1
chr16	2193	76000000	77000000	1000000	-1
chr16	2194	77000000	78000000	1000000	-1
chr16	2195	78000000	79000000	1000000	-1
chr16	2196	79000000	80000000	1000000	-1
chr16	2197	80000000	81000000	1000000	-1
chr16	2198	81000000	82000000	1000000	-1
chr16	2199	82000000	83000000	1000000	-1
chr16	2200	83000000	84000000	1000000	-1
chr16	2201	84000000	85000000	1000000	-1
chr16	2202	85000000	86000000	1000000	-1
chr16	2203	86000000	87000000	1000000	-1
chr16	2204	87000000	88000000	1000000	-1
chr16	2205	88000000	89000000	1000000	-1
chr16	2206	89000000	90000000	1000000	-1
chr16	2207	90000000	91000000	1000000	-1
chr16	2208	91000000	92000000	1000000	-1
chr16	2209	92000000	93000000	1000000	-1
chr16	2210	93000000	94000000	1000000	-1
chr16	2211	94000000	95000000	1000000	-1
chr16	2212	95000000	96000000	1000000	-1
chr16	2213	96000000	97000000	1000000	-1
chr16	2214	97000000	98207768	1207768	-1
chr17	2215	0	1000000	1000000	-1
chr17	2216	1000000	2000000	1000000	-1
chr17	2217	2000000	3000000	1000000	-1
chr17	2218	3000000	4000000	1000000	-1
chr17	2219	4000000	5000000	1000000	-1
chr17	2220	5000000	6000000	1000000	-1
chr17	2221	6000000	7000000	1000000	-1
chr17	2222	7000000	8000000	1000000	-1
chr17	2223	8000000	9000000	1000000	-1
chr17	2224	9000000	10000000	1000000	-1
chr17	2225	10000000	11000000	1000000	-1
chr17	2226	11000000	12000000	1000000	-1
chr17	2227	12000000	13000000	1000000	-1
chr17	2228	13000000	14000000	1000000	-1
chr17	2229	14000000	15000000	1000000	-1
chr17	2230	15000000	16000000	1000000	-1
chr17	2231	16000000	17000000	1000000	-1
chr17	2232	17000000	18000000	1000000	-1
chr17	2233	18000000	19000000	1000000	-1
chr17	2234	19000000	20000000	1000000	-1
chr17	2235	20000000	21000000	1000000	-1
chr17	2236	21000000	22000000	1000000	-1
chr17	2237	22000000	23000000	1000000	-1
chr17	2238	23000000	24000000	1000000	-1
chr17	2239	24000000	25000000	1000000	-1
chr17	2240	25000000	26000000	1000000	-1
chr17	2241	26000000	27000000	1000000	-1
chr17	2242	27000000	28000000	1000000	-1
chr17	2243	28000000	29000000	1000000	-1
chr17	2244	29000000	30000000	1000000	-1
chr17	2245	30000000	31000000	1000000	-1
chr17	2246	31000000	32000000	1000000	-1
chr17	2247	32000000	33000000	1000000	-1
chr17	2248	33000000	34000000	1000000	-1
chr17	2249	34000000	35000000	1000000	-1
chr17	2250	35000000	36000000	1000000	-1
chr17	2251	36000000	37000000	1000000	-1
chr17	2252	37000000	38000000	1000000	-1
chr17	2253	38000000	39000000	1000000	-1
chr17	2254	39000000	40000000	1000000	-1
chr17	2255	40000000	41000000	1000000	-1
chr17	2256	41000000	42000000	1000000	-1
chr17	2257	42000000	43000000	1000000	-1
chr17	2258	43000000	44000000	1000000	-1
chr17	2259	44000000	45000000	1000000	-1
chr17	2260	45000000	46000000	1000000	-1
chr17	2261	46000000	47000000	1000000	-1
chr17	2262	47000000	48000000	1000000	-1
chr17	2263	48000000	49000000	1000000	-1
chr17	2264	49000000	50000000	1000000	-1
chr17	2265	50000000	51000000	1000000	-1
chr17	2266	51000000	52000000	1000000	-1
chr17	2267	52000000	53000000	1000000	-1
chr17	2268	53000000	54000000	1000000	-1
chr17	2269	54000000	55000000	1000000	-1
chr17	2270	55000000	56000000	1000000	-1
chr17	2271	56000000	57000000	1000000	-1
chr17	2272	57000000	58000000	1000000	-1
chr17	2273	58000000	59000000	1000000	-1
chr17	2274	59000000	60000000	1000000	-1
chr17	2275	60000000	61000000	1000000	-1
chr17	2276	61000000	62000000	1000000	-1
chr17	2277	62000000	63000000	1000000	-1
chr17	2278	63000000	64000000	1000000	-1
chr17	2279	64000000	65000000	1000000	-1
chr17	2280	65000000	66000000	1000000	-1
chr17	2281	66000000	67000000	1000000	-1
chr17	2282	67000000	68000000	1000000	-1
chr17	2283	68000000	69000000	1000000	-1
chr17	2284	69000000	70000000	1000000	-1
chr17	2285	70000000	71000000	1000000	-1
chr17	2286	71000000	72000000	1000000	-1
chr17	2287	72000000	73000000	1000000	-1
chr17	2288	73000000	74000000	1000000	-1
chr17	2289	74000000	75000000	1000000	-1
chr17	2290	75000000	76000000	1000000	-1
chr17	2291	76000000	77000000	1000000	-1
chr17	2292	77000000	78000000	1000000	-1
chr17	2293	78000000	79000000	1000000	-1
chr17	2294	79000000	80000000	1000000	-1
chr17	2295	80000000	81000000	1000000	-1
chr17	2296	81000000	82000000	1000000	-1
chr17	2297	82000000	83000000	1000000	-1
chr17	2298	83000000	84000000	1000000	-1
chr17	2299	84000000	85000000	1000000	-1
chr17	2300	85000000	86000000	1000000	-1
chr17	2301	86000000	87000000	1000000	-1
chr17	2302	87000000	88000000	1000000	-1
chr17	2303	88000000	89000000	1000000	-1
chr17	2304	89000000	90000000	1000000	-1
chr17	2305	90000000	91000000	1000000	-1
chr17	2306	91000000	92000000	1000000	-1
chr17	2307	92000000	93000000	1000000	-1
chr17	2308	93000000	94000000	1000000	-1
chr17	2309	94000000	94987271	987271	-1
chr18	2310	0	1000000	1000000	-1
chr18	2311	1000000	2000000	1000000	-1
chr18	2312	2000000	3000000	1000000	-1
chr18	2313	3000000	4000000	1000000	-1
chr18	2314	4000000	5000000	1000000	-1
chr18	2315	5000000	6000000	1000000	-1
chr18	2316	6000000	7000000	1000000	-1
chr18	2317	7000000	8000000	1000000	-1
chr18	2318	8000000	9000000	1000000	-1
chr18	2319	9000000	10000000	1000000	-1
chr18	2320	10000000	11000000	1000000	-1
chr18	2321	11000000	12000000	1000000	-1
chr18	2322	12000000	13000000	1000000	-1
chr18	2323	13000000	14000000	1000000	-1
chr18	2324	14000000	15000000	1000000	-1
chr18	2325	15000000	16000000	1000000	-1
chr18	2326	16000000	17000000	1000000	-1
chr18	2327	17000000	18000000	1000000	-1
chr18	2328	18000000	19000000	1000000	-1
chr18	2329	19000000	20000000	1000000	-1
chr18	2330	20000000	21000000	1000000	-1
chr18	2331	21000000	22000000	1000000	-1
chr18	2332	22000000	23000000	1000000	-1
chr18	2333	23000000	24000000	1000000	-1
chr18	2334	24000000	25000000	1000000	-1
chr18	2335	25000000	26000000	1000000	-1
chr18	2336	26000000	27000000	1000000	-1
chr18	2337	27000000	28000000	1000000	-1
chr18	2338	28000000	29000000	1000000	-1
chr18	2339	29000000	30000000	1000000	-1
chr18	2340	30000000	31000000	1000000	-1
chr18	2341	31000000	32000000	1000000	-1
chr18	2342	32000000	33000000	1000000	-1
chr18	2343	33000000	34000000	1000000	-1
chr18	2344	34000000	35000000	1000000	-1
chr18	2345	35000000	36000000	1000000	-1
chr18	2346	36000000	37000000	1000000	-1
chr18	2347	37000000	38000000	1000000	-1
chr18	2348	38000000	39000000	1000000	-1
chr18	2349	39000000	40000000	1000000	-1
chr18	2350	40000000	41000000	1000000	-1
chr18	2351	41000000	42000000	1000000	-1
chr18	2352	42000000	43000000	1000000	-1
chr18	2353	43000000	44000000	1000000	-1
chr18	2354	44000000	45000000	1000000	-1
chr18	2355	45000000	46000000	1000000	-1
chr18	2356	46000000	47000000	1000000	-1
chr18	2357	47000000	48000000	1000000	-1
chr18	2358	48000000	49000000	1000000	-1
chr18	2359	49000000	50000000	1000000	-1
chr18	2360	50000000	51000000	1000000	-1
chr18	2361	51000000	52000000	1000000	-1
chr18	2362	52000000	53000000	1000000	-1
chr18	2363	53000000	54000000	1000000	-1
chr18	2364	54000000	55000000	1000000	-1
chr18	2365	55000000	56000000	1000000	-1
chr18	2366	56000000	57000000	1000000	-1
chr18	2367	57000000	58000000	1000000	-1
chr18	2368	58000000	59000000	1000000	-1
chr18	2369	59000000	60000000	1000000	-1
chr18	2370	60000000	61000000	1000000	-1
chr18	2371	61000000	62000000	1000000	-1
chr18	2372	62000000	63000000	1000000	-1
chr18	2373	63000000	64000000	1000000	-1
chr18	2374	64000000	65000000	1000000	-1
chr18	2375	65000000	66000000	1000000	-1
chr18	2376	66000000	67000000	1000000	-1
chr18	2377	67000000	68000000	1000000	-1
chr18	2378	68000000	69000000	1000000	-1
chr18	2379	69000000	70000000	1000000	-1
chr18	2380	70000000	71000000	1000000	-1
chr18	2381	71000000	72000000	1000000	-1
chr18	2382	72000000	73000000	1000000	-1
chr18	2383	73000000	74000000	1000000	-1
chr18	2384	74000000	75000000	1000000	-1
chr18	2385	75000000	76000000	1000000	-1
chr18	2386	76000000	77000000	1000000	-1
chr18	2387	77000000	78000000	1000000	-1
chr18	2388	78000000	79000000	1000000	-1
chr18	2389	79000000	80000000	1000000	-1
chr18	2390	80000000	81000000	1000000	-1
chr18	2391	81000000	82000000	1000000	-1
chr18	2392	82000000	83000000	1000000	-1
chr18	2393	83000000	84000000	1000000	-1
chr18	2394	84000000	85000000	1000000	-1
chr18	2395	85000000	86000000	1000000	-1
chr18	2396	86000000	87000000	1000000	-1
chr18	2397	87000000	88000000	1000000	-1
chr18	2398	88000000	89000000	1000000	-1
chr18	2399	89000000	90000000	1000000	-1
chr18	2400	90000000	90702639	702639	-1
chr19	2401	0	1000000	1000000	-1
chr19	2402	1000000	2000000	1000000	-1
chr19	2403	2000000	3000000	1000000	-1
chr19	2404	3000000	4000000	1000000	-1
chr19	2405	4000000	5000000	1000000	-1
chr19	2406	5000000	6000000	1000000	-1
chr19	2407	6000000	7000000	1000000	-1
chr19	2408	7000000	8000000	1000000	-1
chr19	2409	8000000	9000000	1000000	-1
chr19	2410	9000000	10000000	1000000	-1
chr19	2411	10000000	11000000	1000000	-1
chr19	2412	11000000	12000000	1000000	-1
chr19	2413	12000000	13000000	1000000	-1
chr19	2414	13000000	14000000	1000000	-1
chr19	2415	14000000	15000000	1000000	-1
chr19	2416	15000000	16000000	1000000	-1
chr19	2417	16000000	17000000	1000000	-1
chr19	2418	17000000	18000000	1000000	-1
chr19	2419	18000000	19000000	1000000	-1
chr19	2420	19000000	20000000	1000000	-1
chr19	2421	20000000	21000000	1000000	-1
chr19	2422	21000000	22000000	1000000	-1
chr19	2423	22000000	23000000	1000000	-1
chr19	2424	23000000	24000000	1000000	-1
chr19	2425	24000000	25000000	1000000	-1
chr19	2426	25000000	26000000	1000000	-1
chr19	2427	26000000	27000000	1000000	-1
chr19	2428	27000000	28000000	1000000	-1
chr19	2429	28000000	29000000	1000000	-1
chr19	2430	29000000	30000000	1000000	-1
chr19	2431	30000000	31000000	1000000	-1
chr19	2432	31000000	32000000	1000000	-1
chr19	2433	32000000	33000000	1000000	-1
chr19	2434	33000000	34000000	1000000	-1
chr19	2435	34000000	35000000	1000000	-1
chr19	2436	35000000	36000000	1000000	-1
chr19	2437	36000000	37000000	1000000	-1
chr19	2438	37000000	38000000	1000000	-1
chr19	2439	38000000	39000000	1000000	-1
chr19	2440	39000000	40000000	1000000	-1
chr19	2441	40000000	41000000	1000000	-1
chr19	2442	41000000	42000000	1000000	-1
chr19	2443	42000000	43000000	1000000	-1
chr19	2444	43000000	44000000	1000000	-1
chr19	2445	44000000	45000000	1000000	-1
chr19	2446	45000000	46000000	1000000	-1
chr19	2447	46000000	47000000	1000000	-1
chr19	2448	47000000	48000000	1000000	-1
chr19	2449	48000000	49000000	1000000	-1
chr19	2450	49000000	50000000	1000000	-1
chr19	2451	50000000	51000000	1000000	-1
chr19	2452	51000000	52000000	1000000	-1
chr19	2453	52000000	53000000	1000000	-1
chr19	2454	53000000	54000000	1000000	-1
chr19	2455	54000000	55000000	1000000	-1
chr19	2456	55000000	56000000	1000000	-1
chr19	2457	56000000	57000000	1000000	-1
chr19	2458	57000000	58000000	1000000	-1
chr19	2459	58000000	59000000	1000000	-1
chr19	2460	59000000	60000000	1000000	-1
chr19	2461	60000000	61431566	1431566	-1
chrX	2462	0	1000000	1000000	-1
chrX	2463	1000000	2000000	1000000	-1
chrX	2464	2000000	3000000	1000000	-1
chrX	2465	3000000	4000000	1000000	-1
chrX	2466	4000000	5000000	1000000	-1
chrX	2467	5000000	6000000	1000000	-1
chrX	2468	6000000	7000000	1000000	-1
chrX	2469	7000000	8000000	1000000	-1
chrX	2470	8000000	9000000	1000000	-1
chrX	2471	9000000	10000000	1000000	-1
chrX	2472	10000000	11000000	1000000	-1
chrX	2473	11000000	12000000	1000000	-1
chrX	2474	12000000	13000000	1000000	-1
chrX	2475	13000000	14000000	1000000	-1
chrX	2476	14000000	15000000	1000000	-1
chrX	2477	15000000	16000000	1000000	-1
chrX	2478	16000000	17000000	1000000	-1
chrX	2479	17000000	18000000	1000000	-1
chrX	2480	18000000	19000000	1000000	-1
chrX	2481	19000000	20000000	1000000	-1
chrX	2482	20000000	21000000	1000000	-1
chrX	2483	21000000	22000000	1000000	-1
chrX	2484	22000000	23000000	1000000	-1
chrX	2485	23000000	24000000	1000000	-1
chrX	2486	24000000	25000000	1000000	-1
chrX	2487	25000000	26000000	1000000	-1
chrX	2488	26000000	27000000	1000000	-1
chrX	2489	27000000	28000000	1000000	-1
chrX	2490	28000000	29000000	1000000	-1
chrX	2491	29000000	30000000	1000000	-1
chrX	2492	30000000	31000000	1000000	-1
chrX	2493	31000000	32000000	1000000	-1
chrX	2494	32000000	33000000	1000000	-1
chrX	2495	33000000	34000000	1000000	-1
chrX	2496	34000000	35000000	1000000	-1
chrX	2497	35000000	36000000	1000000	-1
chrX	2498	36000000	37000000	1000000	-1
chrX	2499	37000000	38000000	1000000	-1
chrX	2500	38000000	39000000	1000000	-1
chrX	2501	39000000	40000000	1000000	-1
chrX	2502	40000000	41000000	1000000	-1
chrX	2503	41000000	42000000	1000000	-1
chrX	2504	42000000	43000000	1000000	-1
chrX	2505	43000000	44000000	1000000	-1
chrX	2506	44000000	45000000	1000000	-1
chrX	2507	45000000	46000000	1000000	-1
chrX	2508	46000000	47000000	1000000	-1
chrX	2509	47000000	48000000	1000000	-1
chrX	2510	48000000	49000000	1000000	-1
chrX	2511	49000000	50000000	1000000	-1
chrX	2512	50000000	51000000	1000000	-1
chrX	2513	51000000	52000000	1000000	-1
chrX	2514	52000000	53000000	1000000	-1
chrX	2515	53000000	54000000	1000000	-1
chrX	2516	54000000	55000000	1000000	-1
chrX	2517	55000000	56000000	1000000	-1
chrX	2518	56000000	57000000	1000000	-1
chrX	2519	57000000	58000000	1000000	-1
chrX	2520	58000000	59000000	1000000	-1
chrX	2521	59000000	60000000	1000000	-1
chrX	2522	60000000	61000000	1000000	-1
chrX	2523	61000000	62000000	1000000	-1
chrX	2524	62000000	63000000	1000000	-1
chrX	2525	63000000	64000000	1000000	-1
chrX	2526	64000000	65000000	1000000	-1
chrX	2527	65000000	66000000	1000000	-1
chrX	2528	66000000	67000000	1000000	-1
chrX	2529	67000000	68000000	1000000	-1
chrX	2530	68000000	69000000	1000000	-1
chrX	2531	69000000	70000000	1000000	-1
chrX	2532	70000000	71000000	1000000	-1
chrX	2533	71000000	72000000	1000000	-1
chrX	2534	72000000	73000000	1000000	-1
chrX	2535	73000000	74000000	1000000	-1
chrX	2536	74000000	75000000	1000000	-1
chrX	2537	75000000	76000000	1000000	-1
chrX	2538	76000000	77000000	1000000	-1
chrX	2539	77000000	78000000	1000000	-1
chrX	2540	78000000	79000000	1000000	-1
chrX	2541	79000000	80000000	1000000	-1
chrX	2542	80000000	81000000	1000000	-1
chrX	2543	81000000	82000000	1000000	-1
chrX	2544	82000000	83000000	1000000	-1
chrX	2545	83000000	84000000	1000000	-1
chrX	2546	84000000	85000000	1000000	-1
chrX	2547	85000000	86000000	1000000	-1
chrX	2548	86000000	87000000	1000000	-1
chrX	2549	87000000	88000000	1000000	-1
chrX	2550	88000000	89000000	1000000	-1
chrX	2551	89000000	90000000	1000000	-1
chrX	2552	90000000	91000000	1000000	-1
chrX	2553	91000000	92000000	1000000	-1
chrX	2554	92000000	93000000	1000000	-1
chrX	2555	93000000	94000000	1000000	-1
chrX	2556	94000000	95000000	1000000	-1
chrX	2557	95000000	96000000	1000000	-1
chrX	2558	96000000	97000000	1000000	-1
chrX	2559	97000000	98000000	1000000	-1
chrX	2560	98000000	99000000	1000000	-1
chrX	2561	99000000	100000000	1000000	-1
chrX	2562	100000000	101000000	1000000	-1
chrX	2563	101000000	102000000	1000000	-1
chrX	2564	102000000	103000000	1000000	-1
chrX	2565	103000000	104000000	1000000	-1
chrX	2566	104000000	105000000	1000000	-1
chrX	2567	105000000	106000000	1000000	-1
chrX	2568	106000000	107000000	1000000	-1
chrX	2569	107000000	108000000	1000000	-1
chrX	2570	108000000	109000000	1000000	-1
chrX	2571	109000000	110000000	1000000	-1
chrX	2572	110000000	111000000	1000000	-1
chrX	2573	111000000	112000000	1000000	-1
chrX	2574	112000000	113000000	1000000	-1
chrX	2575	113000000	114000000	1000000	-1
chrX	2576	114000000	115000000	1000000	-1
chrX	2577	115000000	116000000	1000000	-1
chrX	2578	116000000	117000000	1000000	-1
chrX	2579	117000000	118000000	1000000	-1
chrX	2580	118000000	119000000	1000000	-1
chrX	2581	119000000	120000000	1000000	-1
chrX	2582	120000000	121000000	1000000	-1
chrX	2583	121000000	122000000	1000000	-1
chrX	2584	122000000	123000000	1000000	-1
